Device_ID,Device_Type,Order_Date,Monthly_Demand,Lead_Time,Stock_Level,Supplier_Reliability,Seasonality_Factor
DEV_1630,Diagnostic,2019-01-04,666,25,683,0.78,0.9709833119249285
DEV_2120,Therapeutic,2019-01-06,599,13,634,0.82,0.9552575620069043
DEV_9305,Monitoring,2019-01-06,681,17,731,0.83,1.0069452337242428
DEV_8032,Therapeutic,2019-01-07,711,11,764,0.73,1.0342742940243976
DEV_2547,Therapeutic,2019-01-08,663,4,708,0.87,1.0354760938728924
DEV_4692,Surgical,2019-01-08,786,15,803,0.83,0.9808601571811438
DEV_4867,Surgical,2019-01-11,628,8,665,0.97,0.9771548550424871
DEV_8558,Therapeutic,2019-01-11,710,13,761,0.74,0.9759532332659123
DEV_9635,Surgical,2019-01-11,697,26,739,0.77,0.9984885721746748
DEV_8497,Therapeutic,2019-01-11,640,18,664,0.9,1.027871329996018
DEV_4993,Diagnostic,2019-01-12,715,24,747,0.82,0.9685260840017372
DEV_8296,Monitoring,2019-01-13,583,20,595,0.89,0.9657840630368667
DEV_1557,Diagnostic,2019-01-14,623,19,642,0.76,0.9535180132949496
DEV_9679,Diagnostic,2019-01-14,627,27,660,0.75,0.9883980450327597
DEV_2863,Monitoring,2019-01-18,610,12,631,0.9,0.9782837166097473
DEV_734,Therapeutic,2019-01-22,745,24,793,0.81,1.0191227397567844
DEV_3194,Surgical,2019-01-22,766,8,801,0.81,1.0222060790705787
DEV_2078,Monitoring,2019-01-22,706,6,747,0.92,1.0191584587726077
DEV_7425,Surgical,2019-01-22,741,8,788,0.93,1.009306466131197
DEV_7886,Diagnostic,2019-01-22,757,20,778,0.81,1.006410396943884
DEV_7226,Therapeutic,2019-01-24,651,21,695,0.94,0.9652701636962743
DEV_3520,Monitoring,2019-01-26,658,29,694,0.87,0.9718675818664672
DEV_9924,Diagnostic,2019-01-27,664,15,690,1.0,0.9846988021532243
DEV_1712,Surgical,2019-01-27,766,15,813,0.92,0.9640619796288454
DEV_1196,Surgical,2019-01-28,659,24,700,0.73,0.9740240367635132
DEV_1768,Surgical,2019-01-29,639,22,686,0.85,0.9785576662808401
DEV_5796,Therapeutic,2019-01-30,715,29,738,0.9,1.0643933290912166
DEV_9364,Diagnostic,2019-01-30,645,8,672,0.98,1.0058234971236293
DEV_1380,Diagnostic,2019-01-31,710,17,755,0.77,1.0522446038014694
DEV_6482,Surgical,2019-01-31,739,8,760,0.84,1.0115272098401271
DEV_8520,Surgical,2019-02-03,707,17,726,0.83,1.0182637553632377
DEV_5018,Surgical,2019-02-05,776,27,820,0.8,1.0607699632603727
DEV_1970,Surgical,2019-02-05,688,15,704,0.71,1.0334436581538964
DEV_7956,Monitoring,2019-02-05,665,23,697,0.81,0.9806126569014324
DEV_7716,Monitoring,2019-02-07,724,3,764,0.77,1.058614087209263
DEV_340,Therapeutic,2019-02-07,597,21,619,0.84,0.9731937781204877
DEV_514,Diagnostic,2019-02-08,666,27,680,0.96,1.0550375881838812
DEV_4608,Diagnostic,2019-02-09,612,28,637,0.82,1.0714755085958398
DEV_1620,Surgical,2019-02-09,649,17,662,0.95,0.9880706431072817
DEV_6520,Monitoring,2019-02-10,677,16,701,1.0,1.0278158456088606
DEV_9056,Surgical,2019-02-18,684,21,706,0.98,1.00313579436653
DEV_4081,Monitoring,2019-02-19,702,16,746,0.7,0.9991370290613542
DEV_9552,Monitoring,2019-02-19,689,8,703,0.83,0.9861170051124449
DEV_3116,Surgical,2019-02-20,720,15,736,0.99,0.9804695882122637
DEV_4119,Diagnostic,2019-02-21,763,22,811,0.86,1.0319052400089135
DEV_471,Surgical,2019-02-23,746,25,779,0.88,1.0094552606716602
DEV_9150,Monitoring,2019-02-23,759,24,774,0.71,1.0633795296175417
DEV_3392,Surgical,2019-02-24,790,18,828,0.78,1.0689222888095264
DEV_2068,Surgical,2019-02-26,734,25,768,0.97,1.0689026308202692
DEV_9473,Therapeutic,2019-03-02,780,14,800,0.84,1.0497831747784956
DEV_8205,Therapeutic,2019-03-02,679,8,730,0.98,1.0814184913482305
DEV_9289,Surgical,2019-03-03,751,20,766,0.73,1.032850869966031
DEV_3533,Therapeutic,2019-03-04,807,11,830,0.72,1.0819740702635696
DEV_7685,Surgical,2019-03-06,697,14,732,0.82,0.9919170489984132
DEV_3435,Therapeutic,2019-03-07,717,18,750,0.91,0.999512064837771
DEV_2802,Diagnostic,2019-03-09,699,24,754,0.84,0.9969726931073989
DEV_6751,Therapeutic,2019-03-11,743,9,770,0.72,1.0412033667249885
DEV_7207,Diagnostic,2019-03-12,675,12,702,0.8,1.02055083682716
DEV_7100,Diagnostic,2019-03-13,659,27,705,0.96,1.056922246121915
DEV_3416,Monitoring,2019-03-14,761,11,820,0.97,1.0548596531749301
DEV_756,Diagnostic,2019-03-14,727,29,754,0.91,1.022988805453227
DEV_2153,Surgical,2019-03-17,715,3,742,0.84,1.031782309671266
DEV_6608,Monitoring,2019-03-17,833,22,855,0.87,1.076814798190113
DEV_8517,Diagnostic,2019-03-19,699,24,715,0.89,1.0089519906496456
DEV_3912,Diagnostic,2019-03-19,700,4,740,0.98,1.00178359678568
DEV_8815,Diagnostic,2019-03-20,893,5,921,0.72,1.0499619089421102
DEV_7875,Therapeutic,2019-03-20,730,20,758,0.83,1.0157693473772922
DEV_4996,Surgical,2019-03-20,747,4,782,0.84,1.0034690517683116
DEV_3626,Diagnostic,2019-03-21,716,13,757,0.88,1.0063220156135722
DEV_381,Therapeutic,2019-03-22,793,28,840,0.87,1.0582996238824425
DEV_8099,Diagnostic,2019-03-22,782,18,840,0.81,1.056836514818687
DEV_6281,Diagnostic,2019-03-23,683,27,725,0.8,1.010068130768727
DEV_2608,Surgical,2019-03-23,760,4,783,0.98,1.0276108268291488
DEV_7096,Monitoring,2019-03-25,782,20,837,0.79,1.0900598475402579
DEV_8500,Surgical,2019-03-26,606,28,637,0.96,1.0009403801352523
DEV_6408,Surgical,2019-03-29,780,24,841,0.95,1.0615985477207328
DEV_357,Diagnostic,2019-03-29,777,23,798,0.79,1.0259034906016304
DEV_1230,Monitoring,2019-03-30,739,25,754,0.89,0.9963428923073447
DEV_8457,Surgical,2019-03-31,805,6,859,0.87,1.0589428648680284
DEV_7939,Surgical,2019-04-01,799,16,818,0.75,1.0685734980878467
DEV_5982,Therapeutic,2019-04-01,722,19,770,0.99,1.0027311918167499
DEV_3176,Diagnostic,2019-04-02,708,10,740,1.0,1.0065809584351106
DEV_8714,Monitoring,2019-04-04,731,23,749,0.95,1.0363091472613093
DEV_9983,Therapeutic,2019-04-06,749,16,783,0.85,1.0138939086016576
DEV_6609,Monitoring,2019-04-07,748,22,790,0.92,1.0882653607880808
DEV_1684,Surgical,2019-04-08,866,25,905,0.81,1.054508933884074
DEV_6269,Diagnostic,2019-04-10,649,9,681,0.85,1.0428700786767542
DEV_5259,Surgical,2019-04-11,729,28,779,0.89,1.0338197787840333
DEV_8348,Diagnostic,2019-04-14,819,19,843,0.8,1.0806607675206752
DEV_8667,Therapeutic,2019-04-16,655,7,696,0.97,1.0033602591962587
DEV_991,Diagnostic,2019-04-16,748,17,789,0.74,1.0336995560682665
DEV_28,Diagnostic,2019-04-17,708,14,754,0.98,1.073804827132885
DEV_8246,Surgical,2019-04-18,747,22,788,0.76,1.0828364117109728
DEV_7032,Surgical,2019-04-19,758,23,807,0.73,1.0205732927938242
DEV_8892,Diagnostic,2019-04-19,854,25,885,0.87,1.077126715554563
DEV_3654,Monitoring,2019-04-23,771,21,798,0.73,1.0151780068471683
DEV_4782,Diagnostic,2019-04-25,758,12,785,0.81,1.0689630771632568
DEV_3458,Surgical,2019-04-26,755,16,787,0.71,1.0870866497628926
DEV_2650,Diagnostic,2019-04-27,848,20,888,0.8,1.0871406554219039
DEV_2121,Therapeutic,2019-05-02,797,19,813,0.95,1.098745421407139
DEV_2811,Surgical,2019-05-05,657,22,700,0.89,1.016334498639384
DEV_1035,Surgical,2019-05-06,647,6,676,0.83,1.03281417277983
DEV_5559,Therapeutic,2019-05-08,830,26,864,0.77,1.0977052848806146
DEV_3637,Surgical,2019-05-09,754,20,802,1.0,1.0721541520626374
DEV_3750,Diagnostic,2019-05-09,769,4,788,0.97,1.0777897628711541
DEV_5770,Diagnostic,2019-05-10,817,19,870,0.9,1.0821885336686017
DEV_6292,Surgical,2019-05-10,745,22,803,0.85,1.0591316032482265
DEV_1359,Therapeutic,2019-05-11,741,4,799,0.86,1.0361634053280633
DEV_3633,Monitoring,2019-05-12,755,21,772,0.93,1.0649382143376267
DEV_4895,Monitoring,2019-05-12,811,8,846,0.89,1.0897246294476761
DEV_2544,Therapeutic,2019-05-12,792,28,854,0.74,1.015699967994455
DEV_9757,Monitoring,2019-05-13,763,13,791,0.96,1.0787269769964654
DEV_5466,Therapeutic,2019-05-13,757,11,800,0.78,1.031688127143891
DEV_7245,Diagnostic,2019-05-14,778,15,801,0.84,1.0967433995185214
DEV_5963,Therapeutic,2019-05-16,733,17,785,0.74,1.0609205988101482
DEV_2981,Surgical,2019-05-16,678,14,709,0.85,1.051045180762521
DEV_8603,Therapeutic,2019-05-16,698,8,715,0.74,1.007785719737428
DEV_729,Surgical,2019-05-17,829,12,892,0.79,1.0881323229659525
DEV_3345,Diagnostic,2019-05-18,683,21,724,0.71,1.0626438324812915
DEV_4896,Diagnostic,2019-05-20,742,9,782,0.71,1.040906779149851
DEV_5733,Monitoring,2019-05-22,701,9,724,0.82,1.040314754745339
DEV_6591,Therapeutic,2019-05-23,770,15,828,0.8,1.031840982514697
DEV_4555,Surgical,2019-05-24,644,22,681,0.93,1.0073687214279718
DEV_553,Surgical,2019-05-24,854,26,871,0.88,1.0207262556629182
DEV_4736,Monitoring,2019-05-26,767,23,827,0.81,1.02000539297202
DEV_8983,Surgical,2019-05-26,913,15,964,0.95,1.055104356923304
DEV_7741,Monitoring,2019-05-27,757,27,791,0.94,1.0175050868870748
DEV_9783,Diagnostic,2019-05-30,752,7,782,0.81,1.0850700732604854
DEV_9548,Diagnostic,2019-05-30,721,25,740,0.8,1.0429143353339816
DEV_8589,Diagnostic,2019-06-03,758,20,806,0.92,1.0174845304048716
DEV_1951,Therapeutic,2019-06-04,743,9,791,0.76,1.0442343690730895
DEV_5133,Therapeutic,2019-06-06,785,8,847,0.84,0.9948622539969085
DEV_8843,Monitoring,2019-06-06,813,16,835,0.97,1.0421528810085054
DEV_5156,Monitoring,2019-06-06,834,5,875,0.71,1.055557765950664
DEV_9367,Surgical,2019-06-07,846,17,868,0.83,1.0495535473084188
DEV_751,Therapeutic,2019-06-09,774,21,805,0.99,1.009759376756365
DEV_6624,Monitoring,2019-06-10,777,27,817,0.85,1.0480365933862525
DEV_9583,Monitoring,2019-06-11,723,19,778,0.82,1.0735801399446874
DEV_3402,Therapeutic,2019-06-11,695,25,731,0.93,1.0005559979278174
DEV_3079,Surgical,2019-06-12,675,23,728,0.72,1.0023545151024706
DEV_7693,Diagnostic,2019-06-12,682,12,717,0.71,1.004032762438909
DEV_7861,Surgical,2019-06-12,764,4,797,0.79,1.0580582073503704
DEV_5277,Surgical,2019-06-13,828,7,872,0.7,1.0831586490370158
DEV_7363,Monitoring,2019-06-14,765,23,809,0.9,1.0604048921069344
DEV_4703,Diagnostic,2019-06-15,848,13,890,0.91,1.0728392239867677
DEV_5067,Monitoring,2019-06-17,816,29,875,0.89,1.0684641940019735
DEV_7379,Surgical,2019-06-18,856,18,882,0.88,1.0166178554013474
DEV_9268,Surgical,2019-06-18,786,3,806,0.84,1.012176068661026
DEV_15,Therapeutic,2019-06-19,802,29,850,0.94,1.0102020785814698
DEV_4628,Diagnostic,2019-06-22,738,14,783,0.98,1.0116126807303771
DEV_3601,Surgical,2019-06-22,842,20,904,0.82,1.0742924850809454
DEV_9161,Monitoring,2019-06-24,733,28,756,0.72,0.9844780830222308
DEV_2206,Surgical,2019-06-24,798,24,850,0.73,1.079726128897459
DEV_4629,Monitoring,2019-06-25,814,23,866,0.8,1.0424354596381553
DEV_928,Therapeutic,2019-06-25,741,3,794,0.86,1.0367255403638027
DEV_4284,Diagnostic,2019-06-25,707,23,723,0.83,1.0563612306060188
DEV_979,Therapeutic,2019-06-26,725,16,767,0.8,1.0182737292548478
DEV_8461,Diagnostic,2019-06-26,806,19,843,0.98,0.9930740201889305
DEV_4760,Therapeutic,2019-06-28,780,26,830,0.8,0.9971182114394216
DEV_240,Therapeutic,2019-06-29,763,17,797,0.73,0.9937344156801685
DEV_3162,Surgical,2019-06-29,839,15,893,0.72,0.9803070693156637
DEV_36,Surgical,2019-06-30,780,12,831,0.77,1.0436311050072378
DEV_156,Diagnostic,2019-06-30,773,11,814,0.85,0.9845166368019737
DEV_873,Diagnostic,2019-07-01,754,25,810,0.89,1.0255882818742663
DEV_7112,Therapeutic,2019-07-03,733,19,786,0.94,1.0383490391656918
DEV_9812,Diagnostic,2019-07-04,759,15,797,0.95,1.0349527917497974
DEV_2010,Surgical,2019-07-05,759,8,793,0.93,0.9938234842826321
DEV_8705,Monitoring,2019-07-06,804,18,837,0.82,1.048577818818218
DEV_7936,Diagnostic,2019-07-06,748,19,765,0.89,1.0050881869414283
DEV_408,Therapeutic,2019-07-06,806,12,852,0.85,1.022250772091622
DEV_1468,Diagnostic,2019-07-10,767,10,786,0.72,1.0608223219545228
DEV_1181,Diagnostic,2019-07-10,753,9,788,0.91,1.0651430507135156
DEV_2955,Diagnostic,2019-07-11,788,9,815,0.99,0.9972123527291334
DEV_2106,Therapeutic,2019-07-11,788,8,829,0.86,0.9842864555693743
DEV_6296,Diagnostic,2019-07-12,798,24,817,0.99,1.0340116284336713
DEV_4728,Monitoring,2019-07-12,767,4,805,0.76,1.028587691154362
DEV_6360,Monitoring,2019-07-14,853,15,904,0.8,0.9986976667469368
DEV_2789,Diagnostic,2019-07-14,806,19,867,0.97,0.9729663200646232
DEV_4550,Therapeutic,2019-07-14,849,26,915,0.83,1.039412993237395
DEV_2413,Diagnostic,2019-07-15,822,18,887,0.71,1.0589528920896436
DEV_3678,Diagnostic,2019-07-15,739,11,756,0.73,0.9706510411517383
DEV_1402,Monitoring,2019-07-16,758,11,776,0.75,1.0468725340733576
DEV_4653,Diagnostic,2019-07-16,774,4,831,0.96,0.967043405164312
DEV_3923,Diagnostic,2019-07-17,755,3,784,0.81,1.037083703557312
DEV_4323,Therapeutic,2019-07-17,838,8,892,0.72,1.0527477613358285
DEV_679,Diagnostic,2019-07-19,763,20,795,0.87,0.9736202222235968
DEV_814,Therapeutic,2019-07-19,736,22,768,0.98,0.9803702296861017
DEV_4616,Surgical,2019-07-20,812,11,847,0.97,1.0167524743806438
DEV_6725,Diagnostic,2019-07-20,781,21,809,0.95,0.982998553732697
DEV_3491,Monitoring,2019-07-20,738,10,784,0.99,1.0001255929994641
DEV_2942,Monitoring,2019-07-20,840,20,859,0.93,1.0276374454528443
DEV_8132,Monitoring,2019-07-21,760,8,805,0.99,1.029406829033814
DEV_5238,Diagnostic,2019-07-22,809,26,855,0.8,0.9909183042588129
DEV_6577,Monitoring,2019-07-23,849,7,879,0.99,1.0199025810331253
DEV_9536,Surgical,2019-07-24,891,4,916,0.96,1.0193201246682466
DEV_3974,Monitoring,2019-07-24,726,17,773,0.76,0.9595298789064285
DEV_1890,Surgical,2019-07-27,710,16,765,0.85,0.968833264552009
DEV_265,Monitoring,2019-07-27,737,8,792,0.81,0.9908172608279564
DEV_4335,Therapeutic,2019-07-28,713,11,728,0.77,0.9727028969582883
DEV_434,Therapeutic,2019-07-29,794,29,821,0.99,0.9495902609823842
DEV_4091,Diagnostic,2019-07-29,828,9,853,0.96,1.0334815825314847
DEV_3429,Diagnostic,2019-08-01,716,24,764,0.83,0.9442306741080881
DEV_7423,Therapeutic,2019-08-02,826,19,889,0.74,1.026009780346494
DEV_7551,Diagnostic,2019-08-02,703,28,732,0.97,0.9533768475291978
DEV_350,Monitoring,2019-08-03,872,21,910,0.96,1.019969873494711
DEV_1773,Surgical,2019-08-05,803,10,847,0.75,0.9904186883790103
DEV_5013,Therapeutic,2019-08-05,751,29,786,0.86,0.9590837938191974
DEV_4664,Surgical,2019-08-06,827,9,859,0.7,0.939550891908999
DEV_2244,Diagnostic,2019-08-07,758,27,798,0.74,1.0215652972094407
DEV_4218,Monitoring,2019-08-12,880,25,949,0.71,1.0296189419788457
DEV_6089,Surgical,2019-08-13,781,22,834,0.91,1.0242298169230677
DEV_5595,Diagnostic,2019-08-14,793,3,831,0.78,0.9883484321343424
DEV_8948,Monitoring,2019-08-14,832,16,884,0.78,1.0186158418648499
DEV_4141,Diagnostic,2019-08-15,826,19,878,0.71,0.9492341770948243
DEV_3401,Therapeutic,2019-08-15,812,4,834,0.8,0.9930071924999099
DEV_3768,Surgical,2019-08-18,718,28,757,0.71,0.9652763178857113
DEV_5731,Monitoring,2019-08-18,862,13,891,0.91,1.0252164942219728
DEV_9646,Surgical,2019-08-18,755,14,789,0.96,0.9411990779149467
DEV_7913,Therapeutic,2019-08-18,818,19,850,0.86,0.9638133575034754
DEV_4915,Monitoring,2019-08-19,737,9,762,0.87,0.9392523438799925
DEV_1312,Diagnostic,2019-08-19,694,11,742,0.9,0.9879436848554295
DEV_6400,Diagnostic,2019-08-20,686,4,734,0.98,0.9907508066957005
DEV_1928,Monitoring,2019-08-21,787,7,841,0.95,1.005548309841089
DEV_1955,Monitoring,2019-08-21,758,5,783,0.7,0.9525035023954276
DEV_4833,Therapeutic,2019-08-21,830,3,880,0.98,0.9543164437718983
DEV_3045,Diagnostic,2019-08-22,635,18,654,0.85,0.933625533440114
DEV_8286,Surgical,2019-08-24,841,3,901,0.89,0.9520956723787558
DEV_1110,Monitoring,2019-08-24,742,5,779,0.86,0.9751976507218559
DEV_2987,Diagnostic,2019-08-24,801,9,834,0.7,0.9830835278288471
DEV_4570,Monitoring,2019-08-26,852,10,880,0.86,1.009235476749003
DEV_2661,Diagnostic,2019-08-27,677,9,722,0.89,0.9778329339941508
DEV_1922,Surgical,2019-08-28,821,4,866,0.75,1.0031075723347707
DEV_772,Surgical,2019-08-28,679,25,720,0.86,0.9347808201338744
DEV_5421,Surgical,2019-08-29,784,24,800,0.86,0.9657409048881862
DEV_9088,Therapeutic,2019-08-29,732,22,782,0.97,0.978415401562393
DEV_4211,Monitoring,2019-08-31,870,21,920,0.87,1.000949497548789
DEV_9240,Monitoring,2019-09-01,756,4,776,0.99,0.970361291177242
DEV_5951,Monitoring,2019-09-04,744,12,779,0.96,0.9381177106199895
DEV_6174,Surgical,2019-09-06,735,6,788,0.97,0.9567527156232275
DEV_4417,Monitoring,2019-09-06,784,14,800,0.78,0.9753245476382805
DEV_5528,Therapeutic,2019-09-06,787,27,805,0.8,0.9939864845752849
DEV_1892,Diagnostic,2019-09-07,810,26,830,1.0,1.010902163557577
DEV_1028,Monitoring,2019-09-08,730,20,780,0.81,0.9188506082402962
DEV_5334,Therapeutic,2019-09-08,814,7,854,0.92,0.9300734276526619
DEV_9671,Diagnostic,2019-09-08,800,15,824,0.95,0.9683531587672702
DEV_8345,Therapeutic,2019-09-10,772,19,817,0.84,1.004570373963848
DEV_886,Surgical,2019-09-11,832,7,888,0.71,1.0040884783868014
DEV_7298,Diagnostic,2019-09-12,721,23,757,0.71,0.9176919870786785
DEV_4971,Therapeutic,2019-09-12,779,16,811,1.0,0.9300184335998654
DEV_5023,Diagnostic,2019-09-13,785,7,830,0.96,0.963868458173081
DEV_7879,Therapeutic,2019-09-15,728,7,757,0.82,0.9471963715610342
DEV_3349,Therapeutic,2019-09-16,752,18,769,0.75,0.9202975005559929
DEV_4054,Surgical,2019-09-18,808,16,849,0.89,0.9770040364404008
DEV_2756,Monitoring,2019-09-18,751,6,768,0.79,0.9907478355546532
DEV_7613,Surgical,2019-09-18,716,17,768,0.9,0.9107291186082574
DEV_5873,Monitoring,2019-09-21,790,26,811,0.84,0.969282714778352
DEV_8673,Monitoring,2019-09-22,739,3,766,0.86,0.9084428838573334
DEV_3145,Monitoring,2019-09-25,711,25,762,0.97,0.9233296985196557
DEV_5658,Monitoring,2019-09-26,788,26,849,0.84,0.9619621044924698
DEV_4215,Monitoring,2019-09-27,740,7,778,0.83,0.9715043585585225
DEV_3900,Surgical,2019-09-27,620,29,636,0.91,0.9467467634779703
DEV_2840,Monitoring,2019-09-29,743,13,773,0.75,0.9761477775255003
DEV_5392,Diagnostic,2019-09-30,768,27,828,0.8,0.9308451193680557
DEV_609,Therapeutic,2019-10-02,839,18,855,0.97,0.9855454447247414
DEV_5925,Diagnostic,2019-10-02,763,7,793,0.99,0.9552174407865776
DEV_52,Diagnostic,2019-10-04,841,19,901,0.88,0.9881472142447159
DEV_5839,Diagnostic,2019-10-04,720,5,770,0.79,0.9402775211083327
DEV_5148,Monitoring,2019-10-05,704,4,722,0.81,0.9383906571689521
DEV_3597,Therapeutic,2019-10-09,788,7,837,0.98,0.9528781108103677
DEV_1269,Surgical,2019-10-11,773,7,803,0.98,0.9256811320413221
DEV_8015,Diagnostic,2019-10-11,765,8,810,0.79,0.9782461604116026
DEV_2489,Therapeutic,2019-10-15,694,9,721,0.9,0.9639194893698712
DEV_8174,Surgical,2019-10-16,841,24,859,0.79,0.9345539511676176
DEV_8811,Monitoring,2019-10-16,820,16,842,0.85,0.9081714513126395
DEV_185,Surgical,2019-10-17,808,19,856,0.8,0.9754880780221875
DEV_246,Diagnostic,2019-10-17,804,6,823,0.8,0.9918773684798348
DEV_3218,Therapeutic,2019-10-19,825,9,870,1.0,0.9954875557598931
DEV_3644,Therapeutic,2019-10-21,745,15,783,0.99,0.9431289380341092
DEV_9822,Surgical,2019-10-21,742,20,775,0.78,0.9438496731323068
DEV_7320,Therapeutic,2019-10-22,699,10,721,0.91,0.934525698468945
DEV_1224,Monitoring,2019-10-22,853,15,881,0.96,0.9984864856426987
DEV_3700,Surgical,2019-10-23,812,12,850,0.86,0.9945647173554938
DEV_8852,Surgical,2019-10-23,799,19,860,0.91,0.995622353774103
DEV_4077,Therapeutic,2019-10-24,864,28,916,0.98,0.9683504785497761
DEV_7699,Surgical,2019-10-25,798,15,828,0.9,0.9205901726655638
DEV_5781,Surgical,2019-10-26,883,3,947,0.73,0.9699171730201391
DEV_9023,Monitoring,2019-10-26,761,16,787,0.98,0.9488523654194126
DEV_1939,Diagnostic,2019-10-28,741,8,789,0.92,0.9714916651685439
DEV_5122,Therapeutic,2019-10-28,771,24,809,0.84,0.9437721425876663
DEV_8631,Surgical,2019-10-29,810,7,839,0.98,0.9936344521964495
DEV_5195,Monitoring,2019-10-29,739,11,768,0.71,0.9107199279122078
DEV_1697,Surgical,2019-10-30,753,28,797,0.94,0.9031732651638681
DEV_2888,Diagnostic,2019-10-30,788,28,821,0.87,0.908570733882375
DEV_2095,Monitoring,2019-11-01,861,15,911,0.98,0.9914771070843735
DEV_2965,Diagnostic,2019-11-03,699,11,718,0.92,0.9304327495107857
DEV_2810,Therapeutic,2019-11-03,769,7,805,0.8,0.9173954139745664
DEV_3624,Therapeutic,2019-11-04,824,25,868,0.71,0.939780720521764
DEV_4289,Monitoring,2019-11-07,813,29,852,0.84,0.9185511954412089
DEV_9238,Surgical,2019-11-07,695,28,710,0.7,0.9180963188372591
DEV_7411,Monitoring,2019-11-08,803,17,860,0.86,0.9167898740301246
DEV_1087,Surgical,2019-11-09,711,12,767,1.0,0.9057731793113637
DEV_8754,Therapeutic,2019-11-09,776,14,823,0.73,0.9562035857078698
DEV_487,Monitoring,2019-11-10,748,27,787,0.93,0.9709644428247989
DEV_7162,Diagnostic,2019-11-10,793,7,816,0.81,0.9758345592315898
DEV_5643,Diagnostic,2019-11-11,790,21,817,0.74,0.9519966585350796
DEV_7147,Surgical,2019-11-11,773,25,819,0.82,0.9286631790531186
DEV_2725,Surgical,2019-11-12,829,6,880,0.93,1.0028307494606357
DEV_2287,Monitoring,2019-11-12,759,21,813,0.91,0.9089235912941335
DEV_948,Therapeutic,2019-11-13,698,15,747,0.74,0.9461909210510707
DEV_8060,Diagnostic,2019-11-14,874,3,911,0.84,0.9338402519118547
DEV_9336,Diagnostic,2019-11-16,802,10,855,0.93,0.985923756649813
DEV_3427,Diagnostic,2019-11-16,784,28,829,0.86,0.9072763495176582
DEV_1823,Therapeutic,2019-11-18,815,5,836,0.93,0.9951992036897601
DEV_573,Surgical,2019-11-19,847,11,906,0.72,0.9531758901510134
DEV_3199,Surgical,2019-11-21,745,28,761,0.73,0.9076887796817907
DEV_7676,Surgical,2019-11-21,803,28,820,0.95,0.9797232065312136
DEV_3099,Diagnostic,2019-11-22,766,17,821,0.75,0.934362679448432
DEV_397,Therapeutic,2019-11-25,776,4,791,0.86,0.9461221325832605
DEV_6945,Monitoring,2019-11-25,759,3,811,0.83,1.0040794337540717
DEV_3253,Surgical,2019-11-26,791,15,819,0.83,0.9654346422508082
DEV_9360,Monitoring,2019-12-02,859,5,893,0.89,0.9957955283501406
DEV_9197,Monitoring,2019-12-02,679,16,706,0.71,0.9296889676096857
DEV_7791,Monitoring,2019-12-02,815,20,843,0.83,0.9128298845554432
DEV_1056,Surgical,2019-12-03,754,14,801,0.93,0.9483923076407412
DEV_5402,Therapeutic,2019-12-04,901,17,920,0.87,0.9549144032807114
DEV_7838,Therapeutic,2019-12-05,824,24,863,0.9,0.9665231584515448
DEV_4965,Therapeutic,2019-12-05,772,17,832,0.79,0.9375938422033404
DEV_7698,Diagnostic,2019-12-05,789,17,824,0.71,1.0025297176874328
DEV_7229,Monitoring,2019-12-05,830,19,877,0.8,0.9904794256339787
DEV_6902,Surgical,2019-12-06,819,28,861,0.86,1.0121281934008954
DEV_4990,Therapeutic,2019-12-06,787,7,816,0.72,0.919604443182262
DEV_321,Therapeutic,2019-12-08,847,13,878,0.8,0.9815609597900604
DEV_539,Surgical,2019-12-11,746,20,802,0.86,0.9230484613859296
DEV_6796,Therapeutic,2019-12-11,823,20,885,0.98,0.9929988668550204
DEV_3108,Therapeutic,2019-12-12,762,11,791,0.91,0.9304691933930194
